AREA_A,AREA_B,DIST_KM
E07000080,E09000002,184.092
E07000079,E09000002,143.336
E07000082,E09000002,169.664
E07000083,E09000002,159.698
E07000081,E09000002,167.526
E07000078,E09000002,157.453
E07000084,E09000002,97.558
E07000091,E09000002,144.569
E07000086,E09000002,122.528
E07000085,E09000002,92.098
E07000094,E09000002,110.511
E07000093,E09000002,123.497
E07000089,E09000002,77.264
E07000088,E09000002,122.142
E07000087,E09000002,122.125
E07000090,E09000002,110.978
E07000092,E09000002,69.504
E07000102,E09000002,43.142
E07000098,E09000002,32.299
E07000095,E09000002,23.714
E07000096,E09000002,53.418
E07000242,E09000002,37.035
E07000240,E09000002,41.557
E07000241,E09000002,33.583
E07000099,E09000002,51.372
E07000103,E09000002,39.646
E07000243,E09000002,45.864
E07000116,E09000002,52.096
E07000112,E09000002,81.11
E07000111,E09000002,29.996
E07000115,E09000002,33.894
E07000114,E09000002,86.555
E07000105,E09000002,66.354
E07000106,E09000002,73.331
E07000108,E09000002,88.553
E07000110,E09000002,46.381
E07000113,E09000002,52.366
E07000107,E09000002,15.037
E07000109,E09000002,23.863
E07000127,E09000002,307.472
E07000121,E09000002,340.194
E07000118,E09000002,301.568
E07000126,E09000002,309.906
E07000125,E09000002,289.126
E07000119,E09000002,323.699
E07000123,E09000002,316.627
E07000128,E09000002,330.969
E07000122,E09000002,302.022
E07000124,E09000002,315.291
E07000120,E09000002,299.689
E07000117,E09000002,295.255
E07000132,E09000002,158.574
E07000134,E09000002,170.798
E07000133,E09000002,154.892
E07000131,E09000002,135.606
E07000129,E09000002,147.308
E07000130,E09000002,158.998
E07000135,E09000002,143.31
E07000142,E09000002,209.827
E07000141,E09000002,152.416
E07000140,E09000002,139.93
E07000136,E09000002,159.475
E07000139,E09000002,175.509
E07000137,E09000002,189.876
E07000138,E09000002,192.768
E07000145,E09000002,160.829
E07000149,E09000002,133.48
E07000146,E09000002,133.618
E07000143,E09000002,125.794
E07000148,E09000002,144.44
E07000155,E09000002,103.502
E07000152,E09000002,111.186
E07000151,E09000002,118.219
E07000156,E09000002,101.143
E07000153,E09000002,115.932
E07000154,E09000002,104.622
E07000150,E09000002,120.528
E07000168,E09000002,318.244
E07000169,E09000002,263.866
E07000163,E09000002,322.113
E07000166,E09000002,342.834
E07000165,E09000002,303.92
E07000167,E09000002,303.992
E07000164,E09000002,320.389
E07000171,E09000002,212.402
E07000176,E09000002,170.832
E07000173,E09000002,185.927
E07000170,E09000002,196.657
E07000175,E09000002,189.851
E07000172,E09000002,185.641
E07000174,E09000002,201.645
E07000180,E09000002,109.576
E07000179,E09000002,84.059
E07000177,E09000002,107.651
E07000181,E09000002,117.991
E07000178,E09000002,97.928
E07000191,E09000002,256.497
E07000187,E09000002,190.217
E07000190,E09000002,237.049
E07000189,E09000002,207.765
E07000188,E09000002,218.52
E07000198,E09000002,223.485
E07000196,E09000002,198.805
E07000194,E09000002,183.879
E07000195,E09000002,232.334
E07000197,E09000002,214.397
E07000193,E09000002,198.017
E07000192,E09000002,194.479
E07000199,E09000002,172.912
E07000206,E09000002,139.405
E07000200,E09000002,78.042
E07000205,E09000002,111.816
E07000204,E09000002,85.266
E07000201,E09000002,94.275
E07000203,E09000002,102.355
E07000202,E09000002,90.885
E07000216,E09000002,69.05
E07000215,E09000002,37.336
E07000217,E09000002,54.62
E07000214,E09000002,60.177
E07000212,E09000002,49.748
E07000209,E09000002,58.505
E07000211,E09000002,39.466
E07000210,E09000002,48.777
E07000207,E09000002,42.013
E07000213,E09000002,43.804
E07000208,E09000002,35.658
E07000218,E09000002,164.474
E07000220,E09000002,137.199
E07000222,E09000002,145.657
E07000221,E09000002,140.04
E07000219,E09000002,153.388
E07000224,E09000002,92.275
E07000223,E09000002,83.453
E07000225,E09000002,91.022
E07000228,E09000002,60.956
E07000227,E09000002,70.43
E07000229,E09000002,87.682
E07000226,E09000002,51.473
E07000235,E09000002,184.831
E07000239,E09000002,189.764
E07000238,E09000002,165.492
E07000234,E09000002,173.468
E07000237,E09000002,176.998
E07000236,E09000002,165.272
E09000021,E09000002,33.96
E09000008,E09000002,25.979
E09000006,E09000002,19.954
E09000018,E09000002,35.665
E09000009,E09000002,32.293
E09000016,E09000002,6.416
E09000017,E09000002,40.151
E09000015,E09000002,33.428
E09000005,E09000002,27.856
E09000003,E09000002,25.1
E09000022,E09000002,20.134
E09000028,E09000002,16.343
E09000023,E09000002,15.06
E09000011,E09000002,9.426
E09000004,E09000002,9.265
E09000010,E09000002,19.365
E09000031,E09000002,11.541
E09000026,E09000002,6.108
E09000029,E09000002,29.592
E09000027,E09000002,32.923
E09000024,E09000002,27.368
E09000032,E09000002,24.421
E09000013,E09000002,25.16
E09000020,E09000002,23.075
E09000033,E09000002,20.655
E09000007,E09000002,20.157
E09000030,E09000002,12.06
E09000019,E09000002,16.891
E09000012,E09000002,13.659
E09000014,E09000002,17.464
E09000025,E09000002,6.9
E09000002,E09000002,0
E09000001,E09000002,15.995
E08000016,E09000002,248.724
E08000025,E09000002,173.291
E08000001,E09000002,286.852
E08000032,E09000002,289.049
E08000002,E09000002,281.363
E08000033,E09000002,281.036
E08000031,E09000002,193.376
E08000026,E09000002,149.392
E08000017,E09000002,237.632
E08000027,E09000002,185.961
E08000037,E09000002,396.289
E08000034,E09000002,264.992
E08000011,E09000002,290.467
E08000035,E09000002,276.97
E08000012,E09000002,292.116
E08000003,E09000002,266.102
E08000021,E09000002,403.429
E08000022,E09000002,402.939
E08000004,E09000002,267.983
E08000005,E09000002,277.936
E08000018,E09000002,228.742
E08000006,E09000002,275.112
E08000028,E09000002,182.417
E08000014,E09000002,310.036
E08000019,E09000002,236.452
E08000029,E09000002,160.23
E08000023,E09000002,394.734
E08000007,E09000002,256.792
E08000013,E09000002,288.085
E08000024,E09000002,385.994
E08000008,E09000002,261.663
E08000009,E09000002,268.434
E08000036,E09000002,257.677
E08000030,E09000002,185.71
E08000010,E09000002,287.428
E08000015,E09000002,298.741
W06000011,E09000002,290.76
S12000041,E09000002,609.725
E06000022,E09000002,182.466
E06000055,E09000002,83.177
E06000008,E09000002,296.845
E06000009,E09000002,331.41
W06000019,E09000002,231.481
E06000028,E09000002,165.408
E06000036,E09000002,62.489
W06000014,E09000002,245.466
W06000018,E09000002,231.525
W06000022,E09000002,214.592
W06000012,E09000002,268.844
E06000056,E09000002,64.757
E06000049,E09000002,248.427
E06000050,E09000002,268.479
E06000023,E09000002,201.841
E06000015,E09000002,187.466
E06000010,E09000002,248.578
E06000016,E09000002,149.272
E06000018,E09000002,181.188
E06000031,E09000002,121.362
E06000045,E09000002,127.692
E06000021,E09000002,226.834
S12000005,E09000002,572.266
W06000003,E09000002,317.84
E06000047,E09000002,374.637
E06000019,E09000002,207.896
E06000005,E09000002,352.865
S12000042,E09000002,585.232
S12000008,E09000002,528.223
S12000045,E09000002,568.632
S12000011,E09000002,554.317
E06000011,E09000002,261.881
S12000014,E09000002,558.743
S12000046,E09000002,560.344
E06000006,E09000002,278.65
E06000001,E09000002,359.902
S12000018,E09000002,581.867
E06000032,E09000002,54.852
E06000035,E09000002,33.038
W06000024,E09000002,242.777
E06000002,E09000002,345.76
S12000019,E09000002,522.878
E06000042,E09000002,84.719
E06000012,E09000002,223.258
S12000044,E09000002,551.855
E06000013,E09000002,233.321
W06000013,E09000002,258.878
S12000024,E09000002,615.51
E06000029,E09000002,171.862
W06000023,E09000002,258.565
E06000038,E09000002,78.207
E06000003,E09000002,343.68
S12000038,E09000002,569.512
W06000016,E09000002,247.47
E06000017,E09000002,135.454
S12000026,E09000002,488.503
E06000051,E09000002,230.894
W06000004,E09000002,293.484
W06000010,E09000002,299.389
W06000005,E09000002,291.534
E06000039,E09000002,50.074
E06000033,E09000002,41.324
E06000025,E09000002,180.558
S12000029,E09000002,522.427
S12000030,E09000002,599.67
E06000004,E09000002,349.859
E06000030,E09000002,130.171
E06000020,E09000002,222.733
E06000043,E09000002,80.111
E06000034,E09000002,17.179
W06000020,E09000002,221.275
E06000027,E09000002,284.861
E06000007,E09000002,275.895
E06000037,E09000002,100.359
S12000039,E09000002,581.242
S12000040,E09000002,541.259
E06000054,E09000002,147.072
E06000040,E09000002,58.151
E06000041,E09000002,71.767
W06000006,E09000002,268.531
E06000014,E09000002,280.489
E07000144,E09000002,151.939
E07000147,E09000002,161.739
E07000044,E09000002,306.774
E07000046,E09000002,314.759
E06000046,E09000002,139.046
W06000001,E09000002,362.601
W06000002,E09000002,321.262
W06000015,E09000002,231.235
W06000008,E09000002,300.025
W06000021,E09000002,208.947
W06000009,E09000002,348.66
E06000024,E09000002,204.547
S12000017,E09000002,741.682
S12000020,E09000002,695.602
S12000023,E09000002,856.789
S12000013,E09000002,838.976
S12000035,E09000002,629.75
S12000034,E09000002,658.774
S12000015,E09000002,563.424
S12000033,E09000002,642.134
S12000036,E09000002,537.18
S12000010,E09000002,524.203
S12000027,E09000002,988.963
S12000021,E09000002,568.314
S12000006,E09000002,477.713
E06000044,E09000002,116.827
E06000026,E09000002,324.943
S12000028,E09000002,523.688
E06000057,E09000002,436.566
E06000052,E09000002,370.53
E06000053,E09000002,488.917
N92000002,E09000002,570.298
GI,E09000002,1767.573
E07000007,E09000001,52.286
E07000006,E09000001,34.834
E07000005,E09000001,41.432
E07000004,E09000001,69.057
E07000010,E09000001,117.112
E07000012,E09000001,74.215
E07000009,E09000001,95.944
E07000011,E09000001,95.99
E07000008,E09000001,77.766
E07000029,E09000001,390.562
E07000028,E09000001,425.063
E07000031,E09000001,360.409
E07000026,E09000001,413.533
E07000030,E09000001,384.065
E07000027,E09000001,358.61
E07000037,E09000001,239.587
E07000039,E09000001,177.524
E07000036,E09000001,179.805
E07000038,E09000001,211.579
E07000032,E09000001,192.841
E07000033,E09000001,205.728
E07000035,E09000001,210.081
E07000034,E09000001,213.262
E07000043,E09000001,271.056
E07000040,E09000001,234.46
E07000045,E09000001,269.394
E07000047,E09000001,292.901
E07000042,E09000001,252.229
E07000041,E09000001,254.934
E07000051,E09000001,170.17
E07000048,E09000001,145.22
E07000052,E09000001,191.895
E07000049,E09000001,149.335
E07000050,E09000001,164.67
E07000053,E09000001,193.766
E07000063,E09000001,70.664
E07000064,E09000001,76.595
E07000065,E09000001,64.16
E07000061,E09000001,85.877
E07000062,E09000001,85.418
E07000068,E09000001,31.178
E07000075,E09000001,63.141
E07000072,E09000001,27.329
E07000076,E09000001,92.46
E07000077,E09000001,53.353
E07000070,E09000001,46.126
E07000071,E09000001,77.021
E07000074,E09000001,64.426
E07000067,E09000001,66.96
E07000073,E09000001,31.489
E07000066,E09000001,39.656
E07000069,E09000001,47.748
E07000080,E09000001,169.446
E07000079,E09000001,128.987
E07000082,E09000001,154.699
E07000083,E09000001,145.897
E07000081,E09000001,153.102
E07000078,E09000001,143.395
E07000084,E09000001,81.656
E07000091,E09000001,129.588
E07000086,E09000001,107.786
E07000085,E09000001,77.542
E07000094,E09000001,95.527
E07000093,E09000001,107.757
E07000089,E09000001,61.559
E07000088,E09000001,108.583
E07000087,E09000001,108.077
E07000090,E09000001,97.917
E07000092,E09000001,54.082
E07000102,E09000001,30.275
E07000098,E09000001,22.34
E07000095,E09000001,23.645
E07000096,E09000001,42.708
E07000242,E09000001,39.439
E07000240,E09000001,33.481
E07000241,E09000001,28.954
E07000099,E09000001,49.95
E07000103,E09000001,27.501
E07000243,E09000001,43.888
E07000116,E09000001,57.541
E07000112,E09000001,91.494
E07000111,E09000001,32.334
E07000115,E09000001,41.225
E07000114,E09000001,101.237
E07000105,E09000001,76.439
E07000106,E09000001,86.968
E07000108,E09000001,101.935
E07000110,E09000001,56.23
E07000113,E09000001,65.853
E07000107,E09000001,25.723
E07000109,E09000001,35.99
E07000127,E09000001,300.117
E07000121,E09000001,334.669
E07000118,E09000001,294.959
E07000126,E09000001,303.363
E07000125,E09000001,283.655
E07000119,E09000001,316.83
E07000123,E09000001,310.383
E07000128,E09000001,324.632
E07000122,E09000001,297.315
E07000124,E09000001,309.987
E07000120,E09000001,294.08
E07000117,E09000001,290.183
E07000132,E09000001,151.506
E07000134,E09000001,164.498
E07000133,E09000001,151.884
E07000131,E09000001,130.176
E07000129,E09000001,140.817
E07000130,E09000001,153.949
E07000135,E09000001,137.665
E07000142,E09000001,210.6
E07000141,E09000001,151.87
E07000140,E09000001,142.813
E07000136,E09000001,162.474
E07000139,E09000001,175.952
E07000137,E09000001,193.209
E07000138,E09000001,192.862
E07000145,E09000001,173.679
E07000149,E09000001,145.639
E07000146,E09000001,140.291
E07000143,E09000001,135.4
E07000148,E09000001,156.043
E07000155,E09000001,94.184
E07000152,E09000001,109.015
E07000151,E09000001,110.784
E07000156,E09000001,96.025
E07000153,E09000001,111.465
E07000154,E09000001,97.615
E07000150,E09000001,117.109
E07000168,E09000001,319.402
E07000169,E09000001,262.476
E07000163,E09000001,318.02
E07000166,E09000001,340.052
E07000165,E09000001,301.522
E07000167,E09000001,304.283
E07000164,E09000001,319.273
E07000171,E09000001,210.694
E07000176,E09000001,167.212
E07000173,E09000001,182.412
E07000170,E09000001,192.71
E07000175,E09000001,187.725
E07000172,E09000001,181.185
E07000174,E09000001,198.409
E07000180,E09000001,94.457
E07000179,E09000001,69.139
E07000177,E09000001,95.497
E07000181,E09000001,104.21
E07000178,E09000001,83.866
E07000191,E09000001,240.525
E07000187,E09000001,174.226
E07000190,E09000001,221.059
E07000189,E09000001,191.822
E07000188,E09000001,202.54
E07000198,E09000001,216.544
E07000196,E09000001,188.898
E07000194,E09000001,175.514
E07000195,E09000001,223.94
E07000197,E09000001,205.699
E07000193,E09000001,190.611
E07000192,E09000001,185.654
E07000199,E09000001,164.651
E07000206,E09000001,153.048
E07000200,E09000001,91.634
E07000205,E09000001,126.304
E07000204,E09000001,95.835
E07000201,E09000001,102.87
E07000203,E09000001,115.313
E07000202,E09000001,105.338
E07000216,E09000001,55.331
E07000215,E09000001,32.15
E07000217,E09000001,39.481
E07000214,E09000001,44.494
E07000212,E09000001,33.958
E07000209,E09000001,44.115
E07000211,E09000001,29.869
E07000210,E09000001,37.311
E07000207,E09000001,27.209
E07000213,E09000001,27.93
E07000208,E09000001,22.763
E07000218,E09000001,155.897
E07000220,E09000001,128.763
E07000222,E09000001,135.53
E07000221,E09000001,128.749
E07000219,E09000001,145.136
E07000224,E09000001,81.948
E07000223,E09000001,75.9
E07000225,E09000001,78.589
E07000228,E09000001,54.956
E07000227,E09000001,60.988
E07000229,E09000001,79.113
E07000226,E09000001,43.713
E07000235,E09000001,172.032
E07000239,E09000001,178.206
E07000238,E09000001,153.068
E07000234,E09000001,162.39
E07000237,E09000001,164.487
E07000236,E09000001,153.833
E09000021,E09000001,19.513
E09000008,E09000001,17.702
E09000006,E09000001,18.741
E09000018,E09000001,19.682
E09000009,E09000001,16.582
E09000016,E09000001,22.37
E09000017,E09000001,24.692
E09000015,E09000001,19.586
E09000005,E09000001,13.12
E09000003,E09000001,13.935
E09000022,E09000001,6.975
E09000028,E09000001,4.649
E09000023,E09000001,8.902
E09000011,E09000001,11.197
E09000004,E09000001,17.36
E09000010,E09000001,15.197
E09000031,E09000001,10.442
E09000026,E09000001,14.109
E09000029,E09000001,17.948
E09000027,E09000001,17.232
E09000024,E09000001,13.714
E09000032,E09000001,9.521
E09000013,E09000001,9.167
E09000020,E09000001,7.08
E09000033,E09000001,4.722
E09000007,E09000001,5.743
E09000030,E09000001,4.013
E09000019,E09000001,3.986
E09000012,E09000001,4.67
E09000014,E09000001,8.514
E09000025,E09000001,9.127
E09000002,E09000001,15.995
E09000001,E09000001,0
E08000016,E09000001,245.18
E08000025,E09000001,163.44
E08000001,E09000001,280.433
E08000032,E09000001,285.284
E08000002,E09000001,275.407
E08000033,E09000001,276.539
E08000031,E09000001,183.414
E08000026,E09000001,140.335
E08000017,E09000001,235.855
E08000027,E09000001,175.4
E08000037,E09000001,395.12
E08000034,E09000001,260.899
E08000011,E09000001,282.563
E08000035,E09000001,274.316
E08000012,E09000001,283.911
E08000003,E09000001,259.894
E08000021,E09000001,402.416
E08000022,E09000001,402.292
E08000004,E09000001,262.694
E08000005,E09000001,272.534
E08000018,E09000001,225.788
